CommonName,TaxonomicGroup,MaxStatus,State,RegionCentroidLatitude,RegionCentroidLongitude,ManagementCategory,TimeSeriesID,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
Yakutian Bar-tailed Godwit,Birds,Endangered,Western Australia,-18.31114598,122.3163212,Unknown,1067_2_1985_340511_u153b,,,,,,,,,,,,,,,,,,,,,,,,,,,345.0,0.0,262.0,348.0,190.0,174.0,904.0,,,,,
Yakutian Bar-tailed Godwit,Birds,Endangered,South Australia,-33.91392283,137.9381525,Unknown,1067_2_1985_340517_u153b,,,,,,,,,,,,,,,,70.0,,,,,,,,,156.0,,,,,,55.0,,,62.0,28.0,,,28.0
Yakutian Bar-tailed Godwit,Birds,Endangered,Western Australia,-31.91534834,115.4916095,Unknown,1067_2_1985_340519_u153b,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,
Yakutian Bar-tailed Godwit,Birds,Endangered,Western Australia,-22.40506269,114.4195664,Unknown,1067_2_1985_340521_u153b,,,,,,,,,,,,,,,,,,,,,,,,,,,,,67.0,,,,,0.0,,,,30.0
Yakutian Bar-tailed Godwit,Birds,Endangered,Western Australia,-31.91534834,115.4916095,Unknown,1067_2_1985_340522_u153b,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,3.0,9.0,0.0,,,3.0,5.0,0.0
Yakutian Bar-tailed Godwit,Birds,Endangered,Western Australia,-22.40506269,114.4195664,Unknown,1067_2_1985_340528_u153b,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,1.0,,
Yakutian Bar-tailed Godwit,Birds,Endangered,Western Australia,-22.40506269,114.4195664,Unknown,1067_2_1985_340529_u153b,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.0,,2.0,,
Yakutian Bar-tailed Godwit,Birds,Endangered,Western Australia,-31.91534834,115.4916095,Unknown,1067_2_1985_340537_u153b,,,,,,,,,,,,,,,,,22.0,,,,,,,,,0.0,,0.0,0.0,2.0,,,,,,0.0,,
Common Greenshank,Birds,Endangered,Western Australia,-25.01534752,114.4114369,Unknown,363_2_4_266610_u158,,,,,,,,,,,,,,,,,,,,,,6.0,,12.0,57.0,26.0,14.0,17.0,31.0,19.0,25.0,94.0,24.0,22.0,36.0,,,
Common Greenshank,Birds,Endangered,Western Australia,-18.31114598,122.3163212,Unknown,363_2_4_266611_u158,,,,,,,,,3.0,88.0,8.0,226.0,0.0,80.0,48.0,30.0,,205.0,,,2227.0,,,,0.0,,200.0,260.0,269.0,1073.0,462.0,192.0,372.0,352.0,,,,
Common Greenshank,Birds,Endangered,Western Australia,-18.31114598,122.3163212,Unknown,363_2_4_266612_u158,,,,,,,,,2.0,77.0,26.0,95.0,1.0,281.0,288.0,213.0,,875.0,,,,,,547.0,466.0,504.0,270.0,248.0,494.0,393.0,203.0,304.0,486.0,184.0,,,,
Common Greenshank,Birds,Endangered,Western Australia,-18.31114598,122.3163212,Unknown,363_2_4_266613_u158,,,,,,,,,,,,,,,1.0,,,0.0,,,,,,,0.0,,,,,,,0.0,,,,,,
Common Greenshank,Birds,Endangered,Western Australia,-18.31114598,122.3163212,Unknown,363_2_4_266614_u158,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,1.0,,,,,,
Common Greenshank,Birds,Endangered,Western Australia,-18.31114598,122.3163212,Unknown,363_2_4_266615_u158,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,1.0,,,,,,
Common Greenshank,Birds,Endangered,Western Australia,-18.31114598,122.3163212,Unknown,363_2_4_266617_u158,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,0.0,,,,,,
Common Greenshank,Birds,Endangered,Western Australia,-18.31114598,122.3163212,Unknown,363_2_4_266619_u158,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,1.0,,,,,,
Common Greenshank,Birds,Endangered,Western Australia,-18.31114598,122.3163212,Unknown,363_2_4_266622_u158,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,0.0,,,,,,
Common Greenshank,Birds,Endangered,Western Australia,-18.31114598,122.3163212,Unknown,363_2_4_266623_u158,,,,,,,,,0.0,125.0,,40.0,0.0,60.0,174.0,78.0,,179.0,394.0,,,,,64.0,262.0,92.0,67.0,90.0,218.0,580.0,52.0,143.0,148.0,58.0,,,,
Common Greenshank,Birds,Endangered,Western Australia,-18.31114598,122.3163212,Unknown,363_2_4_266624_u158,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,0.0,,,,,,
Common Greenshank,Birds,Endangered,Western Australia,-18.31114598,122.3163212,Unknown,363_2_4_266625_u158,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,0.0,,,,,,
Common Greenshank,Birds,Endangered,Western Australia,-18.31114598,122.3163212,Unknown,363_2_4_266627_u158,,,,,,,,,,,,,,,5.0,,,,,,,,,,,,,,,,,0.0,,,,,,
Common Greenshank,Birds,Endangered,Western Australia,-18.31114598,122.3163212,Unknown,363_2_4_266631_u158,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,2.0,,,,,,
Common Greenshank,Birds,Endangered,Western Australia,-18.31114598,122.3163212,Unknown,363_2_4_266632_u158,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,2.0,,,,,,
Common Greenshank,Birds,Endangered,Western Australia,-18.31114598,122.3163212,Unknown,363_2_4_266633_u158,,,,,,,,,,,,,,,347.0,,,633.0,223.0,,,,3711.0,1394.0,211.0,148.0,25.0,52.0,122.0,101.0,16.0,142.0,36.0,162.0,,,,
Common Greenshank,Birds,Endangered,Western Australia,-18.31114598,122.3163212,Unknown,363_2_4_266635_u158,,,,,,,,,,,,,,,110.0,,,65.0,135.0,,,,,63.0,87.0,91.0,34.0,30.0,41.0,35.0,6.0,10.0,6.0,7.0,,,,
Common Greenshank,Birds,Endangered,Western Australia,-18.31114598,122.3163212,Unknown,363_2_4_266636_u158,,,,,,,,,,,,,,,110.0,,,60.0,20.0,,,,,62.0,52.0,14.0,39.0,26.0,49.0,34.0,34.0,28.0,7.0,2.0,,,,
Common Greenshank,Birds,Endangered,Western Australia,-18.31114598,122.3163212,Unknown,363_2_4_266637_u158,,,,,,,,,,,,,,,30.0,,,22.0,110.0,,,,,214.0,9.0,10.0,30.0,225.0,84.0,38.0,20.0,93.0,6.0,51.0,,,,
Common Greenshank,Birds,Endangered,Western Australia,-18.31114598,122.3163212,Unknown,363_2_4_266638_u158,,,,,,,,,,,,,,,53.0,,,122.0,26.0,,,,,0.0,191.0,50.0,50.0,58.0,102.0,25.0,14.0,42.0,12.0,15.0,,,,
Common Greenshank,Birds,Endangered,Western Australia,-18.31114598,122.3163212,Unknown,363_2_4_266639_u158,,,,,,,,,,,,,,,53.0,,,59.0,772.0,395.0,,451.0,,,35.0,21.0,34.0,6.0,36.0,12.0,10.0,4.0,12.0,8.0,,,,
Common Greenshank,Birds,Endangered,Western Australia,-18.31114598,122.3163212,Unknown,363_2_4_266640_u158,,,,,,,,,,,,,,281.0,288.0,,,,,,,,,411.0,802.0,133.0,528.0,300.0,438.0,728.0,624.0,425.0,859.0,1015.0,,,,
Common Greenshank,Birds,Endangered,Western Australia,-18.31114598,122.3163212,Unknown,363_2_4_266641_u158,,,,,,,,,,,,,,,8.0,,,3.0,,,,,,,22.0,5.0,6.0,2.0,14.0,4.0,3.0,2.0,2.0,3.0,,,,
Common Greenshank,Birds,Endangered,Western Australia,-18.31114598,122.3163212,Unknown,363_2_4_266642_u158,,,,,,,,,,,,,,,1.0,,,7.0,,,,,,,11.0,2.0,2.0,2.0,34.0,4.0,4.0,0.0,1.0,4.0,,,,
Common Greenshank,Birds,Endangered,Western Australia,-18.31114598,122.3163212,Unknown,363_2_4_266643_u158,,,,,,,,,,,,,,,1.0,,,5.0,,,,,,,7.0,4.0,2.0,6.0,10.0,6.0,4.0,2.0,0.0,,,,,
Common Greenshank,Birds,Endangered,Western Australia,-18.31114598,122.3163212,Unknown,363_2_4_266644_u158,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,5.0,10.0,,,,5.0,,,,,,
Common Greenshank,Birds,Endangered,Western Australia,-18.31114598,122.3163212,Unknown,363_2_4_266645_u158,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,0.0,,,,,2.0,,,,,,
Common Greenshank,Birds,Endangered,Western Australia,-18.31114598,122.3163212,Unknown,363_2_4_266646_u158,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,0.0,,,,,0.0,,,,,,
