CommonName,TaxonomicGroup,MaxStatus,State,RegionCentroidLatitude,RegionCentroidLongitude,ManagementCategory,TimeSeriesID
"Large-fruit Fireweed, Large-fruit Groundsel",Plants,Vulnerable,Victoria,-37.84704817,143.2517563,Actively managed,1056_2_1345_374002_p_72607
Superb Groundsel,Plants,Vulnerable,South Australia,-32.48331644,138.2653766,Actively managed,872_3_1286_250502_p_72612
Superb Groundsel,Plants,Vulnerable,South Australia,-32.48331644,138.2653766,Actively managed,872_3_1286_250503_p_72612
Superb Groundsel,Plants,Vulnerable,South Australia,-32.48331644,138.2653766,No management,872_3_1286_250504_p_72612
Superb Groundsel,Plants,Vulnerable,South Australia,-32.48331644,138.2653766,Actively managed,872_3_1286_250505_p_72612
Grampians Globe-pea,Plants,Critically Endangered,Victoria,-37.25678172,142.3822528,Actively managed,934_2_1670_255801_p_74788
Grampians Globe-pea,Plants,Critically Endangered,Victoria,-37.25678172,142.3822528,Actively managed,934_2_1670_255802_p_74788
Spiral-fruited Wattle,Plants,Endangered,Western Australia,-29.90694164,115.3829825,Actively managed,900_2_1631_955264_p_749
Spiral-fruited Wattle,Plants,Endangered,Western Australia,-29.90694164,115.3829825,Actively managed,900_2_1631_955265_p_749
Spiral-fruited Wattle,Plants,Endangered,Western Australia,-29.90694164,115.3829825,Actively managed,900_2_1631_955266_p_749
Spiral-fruited Wattle,Plants,Endangered,Western Australia,-29.90694164,115.3829825,No management,900_2_1631_955267_p_749
Forked Spyridium,Plants,Endangered,Victoria,-36.5434572,142.1688746,Unknown,935_2_1670_255792_p_75106
Forked Spyridium,Plants,Endangered,Victoria,-36.5434572,142.1688746,Unknown,935_2_1670_255793_p_75106
Forked Spyridium,Plants,Endangered,Victoria,-35.60727899,141.5734114,Unknown,935_2_1670_255794_p_75106
Forked Spyridium,Plants,Endangered,Victoria,-35.60727899,141.5734114,Unknown,935_2_1670_255795_p_75106
Forked Spyridium,Plants,Endangered,Victoria,-35.60727899,141.5734114,Unknown,935_2_1670_255796_p_75106
"Slender Darling-pea, Slender Swainson, Murray Swainson-pea",Plants,Vulnerable,Victoria,-36.31880487,144.9278026,Unknown,958_2_1897_372700_p_77242
"Slender Darling-pea, Slender Swainson, Murray Swainson-pea",Plants,Vulnerable,Victoria,-36.31880487,144.9278026,Unknown,958_2_1897_372745_p_77242
"Slender Darling-pea, Slender Swainson, Murray Swainson-pea",Plants,Vulnerable,Victoria,-35.83762242,144.789927,Unknown,958_2_1897_372803_p_77242
"Slender Darling-pea, Slender Swainson, Murray Swainson-pea",Plants,Vulnerable,Victoria,-35.18624638,142.3331151,Unknown,958_2_1897_372850_p_77242
"Slender Darling-pea, Slender Swainson, Murray Swainson-pea",Plants,Vulnerable,Victoria,-36.31880487,144.9278026,Unknown,958_2_1897_372873_p_77242
"Slender Darling-pea, Slender Swainson, Murray Swainson-pea",Plants,Vulnerable,Victoria,-36.5434572,142.1688746,Unknown,958_2_1897_373030_p_77242
"Slender Darling-pea, Slender Swainson, Murray Swainson-pea",Plants,Vulnerable,Victoria,-36.31880487,144.9278026,Unknown,958_2_1897_373080_p_77242
"Slender Darling-pea, Slender Swainson, Murray Swainson-pea",Plants,Vulnerable,Victoria,-36.31880487,144.9278026,Unknown,958_2_1897_373234_p_77242
"Slender Darling-pea, Slender Swainson, Murray Swainson-pea",Plants,Vulnerable,Victoria,-36.31880487,144.9278026,Unknown,958_2_1897_373319_p_77242
"Slender Darling-pea, Slender Swainson, Murray Swainson-pea",Plants,Vulnerable,Victoria,-36.5434572,142.1688746,Unknown,958_2_1897_373324_p_77242
"Slender Darling-pea, Slender Swainson, Murray Swainson-pea",Plants,Vulnerable,Victoria,-36.31880487,144.9278026,Unknown,958_2_1897_373470_p_77242
"Slender Darling-pea, Slender Swainson, Murray Swainson-pea",Plants,Vulnerable,Victoria,-35.83762242,144.789927,Unknown,958_2_1897_373479_p_77242
"Slender Darling-pea, Slender Swainson, Murray Swainson-pea",Plants,Vulnerable,Victoria,-36.31880487,144.9278026,Unknown,958_2_1897_373523_p_77242
"Slender Darling-pea, Slender Swainson, Murray Swainson-pea",Plants,Vulnerable,Victoria,-36.31880487,144.9278026,Unknown,958_2_1897_373628_p_77242
"Slender Darling-pea, Slender Swainson, Murray Swainson-pea",Plants,Vulnerable,Victoria,-36.31880487,144.9278026,Unknown,958_2_1897_373835_p_77242
"Red Darling-pea, Red Swainson-pea",Plants,Vulnerable,Victoria,-36.26694844,146.8284097,Unknown,958_2_1897_372736_p_77280
"Red Darling-pea, Red Swainson-pea",Plants,Vulnerable,Victoria,-36.31880487,144.9278026,Unknown,958_2_1897_372746_p_77280
"Red Darling-pea, Red Swainson-pea",Plants,Vulnerable,Victoria,-36.26694844,146.8284097,Unknown,958_2_1897_372906_p_77280
"Red Darling-pea, Red Swainson-pea",Plants,Vulnerable,Victoria,-36.31880487,144.9278026,Unknown,958_2_1897_372944_p_77280
"Red Darling-pea, Red Swainson-pea",Plants,Vulnerable,Victoria,-36.31880487,144.9278026,Unknown,958_2_1897_372968_p_77280
"Red Darling-pea, Red Swainson-pea",Plants,Vulnerable,Victoria,-36.31880487,144.9278026,Unknown,958_2_1897_373054_p_77280
"Red Darling-pea, Red Swainson-pea",Plants,Vulnerable,Victoria,-36.31880487,144.9278026,Unknown,958_2_1897_373076_p_77280
"Red Darling-pea, Red Swainson-pea",Plants,Vulnerable,Victoria,-36.31880487,144.9278026,Unknown,958_2_1897_373082_p_77280
"Red Darling-pea, Red Swainson-pea",Plants,Vulnerable,Victoria,-36.31880487,144.9278026,Unknown,958_2_1897_373140_p_77280
"Red Darling-pea, Red Swainson-pea",Plants,Vulnerable,Victoria,-36.31880487,144.9278026,Unknown,958_2_1897_373175_p_77280
"Red Darling-pea, Red Swainson-pea",Plants,Vulnerable,Victoria,-36.31880487,144.9278026,Unknown,958_2_1897_373215_p_77280
"Red Darling-pea, Red Swainson-pea",Plants,Vulnerable,Victoria,-36.31880487,144.9278026,Unknown,958_2_1897_373225_p_77280
"Red Darling-pea, Red Swainson-pea",Plants,Vulnerable,Victoria,-36.31880487,144.9278026,Unknown,958_2_1897_373232_p_77280
"Red Darling-pea, Red Swainson-pea",Plants,Vulnerable,Victoria,-36.31880487,144.9278026,Unknown,958_2_1897_373233_p_77280
"Red Darling-pea, Red Swainson-pea",Plants,Vulnerable,Victoria,-36.31880487,144.9278026,Unknown,958_2_1897_373396_p_77280
"Red Darling-pea, Red Swainson-pea",Plants,Vulnerable,Victoria,-36.31880487,144.9278026,Unknown,958_2_1897_373445_p_77280
"Red Darling-pea, Red Swainson-pea",Plants,Vulnerable,Victoria,-36.31880487,144.9278026,Unknown,958_2_1897_373484_p_77280
"Red Darling-pea, Red Swainson-pea",Plants,Vulnerable,Victoria,-36.31880487,144.9278026,Unknown,958_2_1897_373515_p_77280
"Red Darling-pea, Red Swainson-pea",Plants,Vulnerable,Victoria,-36.31880487,144.9278026,Unknown,958_2_1897_373521_p_77280
"Red Darling-pea, Red Swainson-pea",Plants,Vulnerable,Victoria,-36.31880487,144.9278026,Unknown,958_2_1897_373524_p_77280
"Red Darling-pea, Red Swainson-pea",Plants,Vulnerable,Victoria,-36.31880487,144.9278026,Unknown,958_2_1897_373528_p_77280
"Red Darling-pea, Red Swainson-pea",Plants,Vulnerable,Victoria,-36.31880487,144.9278026,Unknown,958_2_1897_373539_p_77280
"Red Darling-pea, Red Swainson-pea",Plants,Vulnerable,Victoria,-36.31880487,144.9278026,Unknown,958_2_1897_373653_p_77280
"Red Darling-pea, Red Swainson-pea",Plants,Vulnerable,Victoria,-36.31880487,144.9278026,Unknown,958_2_1897_373737_p_77280
"Red Darling-pea, Red Swainson-pea",Plants,Vulnerable,Victoria,-36.31880487,144.9278026,Unknown,958_2_1897_373764_p_77280
"Red Darling-pea, Red Swainson-pea",Plants,Vulnerable,Victoria,-36.31880487,144.9278026,Unknown,958_2_1897_373765_p_77280
"Red Darling-pea, Red Swainson-pea",Plants,Vulnerable,Victoria,-36.31880487,144.9278026,Unknown,958_2_1897_373767_p_77280
"Small Purple-pea, Mountain Swainson-pea, Small Purple Pea",Plants,Endangered,Australian Capital Territory,-35.43401712,149.060159,Unknown,885_2_1327_269287_p_77289
"Small Purple-pea, Mountain Swainson-pea, Small Purple Pea",Plants,Endangered,Australian Capital Territory,-35.43401712,149.060159,Actively managed,885_2_1327_269288_p_77289
"Small Purple-pea, Mountain Swainson-pea, Small Purple Pea",Plants,Endangered,Australian Capital Territory,-35.43401712,149.060159,Actively managed,885_2_1327_269289_p_77289
Metallic Sun-orchid,Plants,Endangered,South Australia,-35.97157537,139.9875087,Unknown,916_2_1535_369467_p_78808
Metallic Sun-orchid,Plants,Endangered,South Australia,-35.77465865,139.2177927,Unknown,916_2_1535_369468_p_78808
Metallic Sun-orchid,Plants,Endangered,South Australia,-35.97157537,139.9875087,Unknown,916_2_1535_369469_p_78808
Metallic Sun-orchid,Plants,Endangered,South Australia,-35.97157537,139.9875087,Unknown,916_2_1535_369470_p_78808
Metallic Sun-orchid,Plants,Endangered,South Australia,-34.75516376,139.9321759,Unknown,916_2_1535_369471_p_78808
Metallic Sun-orchid,Plants,Endangered,South Australia,-35.97157537,139.9875087,Unknown,916_2_1535_369472_p_78808
Metallic Sun-orchid,Plants,Endangered,South Australia,-35.77465865,139.2177927,Unknown,916_2_1535_369473_p_78808
Metallic Sun-orchid,Plants,Endangered,South Australia,-35.77465865,139.2177927,Unknown,916_2_1535_369474_p_78808
Metallic Sun-orchid,Plants,Endangered,South Australia,-35.77465865,139.2177927,Unknown,916_2_1535_369475_p_78808
Metallic Sun-orchid,Plants,Endangered,South Australia,-35.77465865,139.2177927,Unknown,916_2_1535_369476_p_78808
Metallic Sun-orchid,Plants,Endangered,South Australia,-35.97157537,139.9875087,Unknown,916_2_1535_369477_p_78808
Metallic Sun-orchid,Plants,Endangered,South Australia,-34.75516376,139.9321759,Unknown,916_2_1535_369478_p_78808
Metallic Sun-orchid,Plants,Endangered,South Australia,-35.77465865,139.2177927,Unknown,916_2_1535_369479_p_78808
Metallic Sun-orchid,Plants,Endangered,South Australia,-35.97157537,139.9875087,Unknown,916_2_1535_369480_p_78808
Metallic Sun-orchid,Plants,Endangered,South Australia,-34.75516376,139.9321759,Unknown,916_2_1535_369481_p_78808
Metallic Sun-orchid,Plants,Endangered,South Australia,-35.77465865,139.2177927,Unknown,916_2_1535_369482_p_78808
"Austral Toadflax, Toadflax",Plants,Vulnerable,Victoria,-36.84486422,148.0156427,Unknown,958_2_1897_372703_p_78900
"Austral Toadflax, Toadflax",Plants,Vulnerable,Victoria,-36.84486422,148.0156427,Unknown,958_2_1897_372756_p_78900
"Austral Toadflax, Toadflax",Plants,Vulnerable,Victoria,-37.11906715,148.6075466,Unknown,958_2_1897_372758_p_78900
"Austral Toadflax, Toadflax",Plants,Vulnerable,Victoria,-36.84486422,148.0156427,Unknown,958_2_1897_372780_p_78900
"Austral Toadflax, Toadflax",Plants,Vulnerable,Victoria,-36.84486422,148.0156427,Unknown,958_2_1897_372967_p_78900
"Austral Toadflax, Toadflax",Plants,Vulnerable,Victoria,-37.34715227,148.3701071,Unknown,958_2_1897_373748_p_78900
Hill Thomasia,Plants,Vulnerable,Western Australia,-32.41332852,117.1792762,Unknown,961_3_1852_269075_p_78974
"Little Pine Verticordia, Pine-like Featherflower",Plants,Endangered,Western Australia,-34.23074081,119.1504387,Unknown,900_2_1633_955300_p_82210
Wollemi Pine,Plants,Critically Endangered,New South Wales,-33.16202614,150.3893724,No management,908_2_1498_406839_p_83230
"Swamp Everlasting, Swamp Paper Daisy",Plants,Vulnerable,Victoria,-38.38643205,146.2603928,Unknown,958_2_1897_372693_p_83539
"Swamp Everlasting, Swamp Paper Daisy",Plants,Vulnerable,Victoria,-37.84704817,143.2517563,Unknown,958_2_1897_372961_p_83539
"Swamp Everlasting, Swamp Paper Daisy",Plants,Vulnerable,Victoria,-38.38643205,146.2603928,Unknown,958_2_1897_373446_p_83539
"Swamp Everlasting, Swamp Paper Daisy",Plants,Vulnerable,Victoria,-38.38643205,146.2603928,Unknown,958_2_1897_373588_p_83539
,Plants,Vulnerable,New South Wales,-29.52739459,141.8754965,Actively managed,892_2_1343_257095_p_83638
,Plants,Vulnerable,New South Wales,-29.52739459,141.8754965,Actively managed,892_2_1343_257096_p_83638
,Plants,Vulnerable,New South Wales,-29.52739459,141.8754965,Actively managed,892_2_1343_257097_p_83638
,Plants,Vulnerable,New South Wales,-29.52739459,141.8754965,Actively managed,892_2_1343_257098_p_83638
,Plants,Vulnerable,New South Wales,-29.52739459,141.8754965,Actively managed,892_2_1343_257099_p_83638
,Plants,Vulnerable,New South Wales,-29.52739459,141.8754965,Actively managed,892_2_1343_257100_p_83638
,Plants,Vulnerable,New South Wales,-29.52739459,141.8754965,Actively managed,892_2_1343_257101_p_83638
,Plants,Vulnerable,New South Wales,-29.52739459,141.8754965,Actively managed,892_2_1343_257102_p_83638
,Plants,Vulnerable,New South Wales,-29.52739459,141.8754965,Actively managed,892_2_1343_257103_p_83638
,Plants,Vulnerable,New South Wales,-29.52739459,141.8754965,Actively managed,892_2_1343_257104_p_83638
Araluen Zieria,Plants,Critically Endangered,New South Wales,-36.53324171,149.7389788,Actively managed,903_2_1413_942971_p_83869
Box Range Zieria,Plants,Critically Endangered,New South Wales,-36.53324171,149.7389788,Actively managed,903_2_1414_942970_p_83893
Lemon-scented Zieria,Plants,Vulnerable,Victoria,-36.88372003,146.7575184,Unknown,958_2_1897_372904_p_83900
Lemon-scented Zieria,Plants,Vulnerable,New South Wales,-36.13965496,149.1056612,Unknown,1440_212_2785_955685_p_83900
Lemon-scented Zieria,Plants,Vulnerable,New South Wales,-36.09970812,149.4777846,Unknown,1440_212_2785_955687_p_83900
Shapely Zieria,Plants,Endangered,New South Wales,-36.53324171,149.7389788,No management,903_2_1414_942968_p_83923
Willi Willi Zieria,Plants,Endangered,New South Wales,-31.1082037,152.3703361,No management,1053_299_2056_383658_p_83970
Willi Willi Zieria,Plants,Endangered,New South Wales,-31.1082037,152.3703361,No management,1053_299_2056_383659_p_83970
Willi Willi Zieria,Plants,Endangered,New South Wales,-31.1082037,152.3703361,No management,1053_299_2056_383660_p_83970
Willi Willi Zieria,Plants,Endangered,New South Wales,-31.1082037,152.3703361,No management,1053_299_2056_383661_p_83970
Willi Willi Zieria,Plants,Endangered,New South Wales,-31.1082037,152.3703361,No management,1053_299_2056_383662_p_83970
Willi Willi Zieria,Plants,Endangered,New South Wales,-31.1082037,152.3703361,No management,1053_299_2056_383663_p_83970
Willi Willi Zieria,Plants,Endangered,New South Wales,-31.1082037,152.3703361,No management,1053_299_2056_383664_p_83970
Willi Willi Zieria,Plants,Endangered,New South Wales,-31.1082037,152.3703361,No management,1053_299_2056_383665_p_83970
Granite Zieria,Plants,Endangered,New South Wales,-33.52441155,149.7665915,Actively managed,893_2_1335_955176_p_83988
Granite Zieria,Plants,Endangered,New South Wales,-34.1382346,148.3763939,Actively managed,893_2_1335_955177_p_83988
Granite Zieria,Plants,Endangered,New South Wales,-33.52441155,149.7665915,Actively managed,893_2_1335_955178_p_83988
Granite Zieria,Plants,Endangered,New South Wales,-33.52441155,149.7665915,Actively managed,893_2_1335_955179_p_83988
Granite Zieria,Plants,Endangered,New South Wales,-33.52441155,149.7665915,Actively managed,893_2_1335_955180_p_83988
Granite Zieria,Plants,Endangered,New South Wales,-33.52441155,149.7665915,Actively managed,893_2_1335_955181_p_83988
Granite Zieria,Plants,Endangered,New South Wales,-33.52441155,149.7665915,Actively managed,893_2_1335_955182_p_83988
Granite Zieria,Plants,Endangered,New South Wales,-33.52441155,149.7665915,Actively managed,893_2_1335_955183_p_83988
Granite Zieria,Plants,Endangered,New South Wales,-34.1382346,148.3763939,Actively managed,893_2_1335_955184_p_83988
Granite Zieria,Plants,Endangered,New South Wales,-34.1382346,148.3763939,Actively managed,893_2_1335_955185_p_83988
Granite Zieria,Plants,Endangered,New South Wales,-34.1382346,148.3763939,Actively managed,893_2_1335_955186_p_83988
Thick-leaf Star-hair,Plants,Vulnerable,New South Wales,-34.22470711,151.0051801,Unknown,1025_237_1983_276651_p_8402
Thick-leaf Star-hair,Plants,Vulnerable,New South Wales,-33.68682216,151.3158186,Unknown,1025_237_1983_276652_p_8402
Warty Zieria,Plants,Vulnerable,New South Wales,-35.95503628,150.2451083,Unknown,1046_2_1345_269766_p_84104
Warty Zieria,Plants,Vulnerable,New South Wales,-36.53324171,149.7389788,Unknown,1046_2_2039_269767_p_84104
Warty Zieria,Plants,Vulnerable,New South Wales,-35.95503628,150.2451083,Unknown,1046_2_2040_269768_p_84104
"Pale Yellow Doubletail, Wingham Doubletail",Plants,Critically Endangered,New South Wales,-32.36602361,152.2972976,Unknown,993_237_1358_276343_p_84351
"Pale Yellow Doubletail, Wingham Doubletail",Plants,Critically Endangered,New South Wales,-32.36602361,152.2972976,Unknown,993_237_1358_276344_p_84351
"Pale Yellow Doubletail, Wingham Doubletail",Plants,Critically Endangered,New South Wales,-32.36602361,152.2972976,Unknown,993_237_1358_276345_p_84351
"Pale Yellow Doubletail, Wingham Doubletail",Plants,Critically Endangered,New South Wales,-32.36602361,152.2972976,Unknown,993_237_1358_276346_p_84351
Halbury Rustyhood,Plants,Critically Endangered,New South Wales,-35.26523623,150.6600222,Unknown,897_3_1348_257009_p_84377
Halbury Rustyhood,Plants,Critically Endangered,New South Wales,-34.98189202,150.298742,Unknown,897_3_1348_257010_p_84377
Halbury Rustyhood,Plants,Critically Endangered,New South Wales,-34.98189202,150.298742,Unknown,897_3_1348_257011_p_84377
Halbury Rustyhood,Plants,Critically Endangered,New South Wales,-35.26523623,150.6600222,Unknown,897_3_1348_257012_p_84377
Yornaning Wattle,Plants,Endangered,Western Australia,-32.41332852,117.1792762,Unknown,961_3_1637_269068_p_84390
Yornaning Wattle,Plants,Endangered,Western Australia,-32.41332852,117.1792762,Unknown,961_3_1637_269069_p_84390
,Plants,Endangered,New South Wales,-29.47466597,151.3906724,Actively managed,902_2_2024_445870_p_8442
,Plants,Endangered,New South Wales,-29.154441,151.2005595,Actively managed,902_2_2024_445871_p_8442
,Plants,Endangered,New South Wales,-29.154441,151.2005595,Actively managed,902_2_2024_445872_p_8442
,Plants,Endangered,New South Wales,-29.154441,151.2005595,Actively managed,902_2_2024_445873_p_8442
,Plants,Endangered,New South Wales,-29.47466597,151.3906724,No management,902_2_2438_445874_p_8442
"Yellow Gnat-orchid, Bauer's Midge Orchid, Brittle Midge Orchid",Plants,Endangered,New South Wales,-34.66180604,150.8782982,Unknown,895_3_1348_257004_p_84426
"Yellow Gnat-orchid, Bauer's Midge Orchid, Brittle Midge Orchid",Plants,Endangered,New South Wales,-33.68682216,151.3158186,Unknown,896_2_1345_249998_p_84426
"Yellow Gnat-orchid, Bauer's Midge Orchid, Brittle Midge Orchid",Plants,Endangered,New South Wales,-33.68682216,151.3158186,Unknown,896_2_1345_249999_p_84426
"Yellow Gnat-orchid, Bauer's Midge Orchid, Brittle Midge Orchid",Plants,Endangered,New South Wales,-33.68682216,151.3158186,Unknown,896_2_1345_250000_p_84426
"Yellow Gnat-orchid, Bauer's Midge Orchid, Brittle Midge Orchid",Plants,Endangered,New South Wales,-33.68682216,151.3158186,Unknown,896_2_1345_250001_p_84426
Halbury Greenhood,Plants,Endangered,South Australia,-33.91392283,137.9381525,Unknown,911_3_1489_252281_p_84448
Halbury Greenhood,Plants,Endangered,South Australia,-33.91392283,137.9381525,Unknown,911_201_1491_252280_p_84448
"Pingaring Spider-orchid, Granite Spider-orchid",Plants,Endangered,Western Australia,-33.05792494,119.0261199,No management,1047_2_2042_270117_p_84523
"Pingaring Spider-orchid, Granite Spider-orchid",Plants,Endangered,Western Australia,-33.05792494,119.0261199,No management,1047_2_2042_270118_p_84523
"Pretty Beard Orchid, Pretty Beard-orchid",Plants,Endangered,New South Wales,-34.98189202,150.298742,Unknown,966_2_1882_257211_p_84552
"Pretty Beard Orchid, Pretty Beard-orchid",Plants,Endangered,New South Wales,-35.26523623,150.6600222,Unknown,966_2_1882_257212_p_84552
Curly-bark Wattle,Plants,Vulnerable,New South Wales,-33.64860286,146.385139,Actively managed,889_2_1335_269556_p_850
Curly-bark Wattle,Plants,Vulnerable,New South Wales,-33.64860286,146.385139,Actively managed,889_2_1335_269557_p_850
Curly-bark Wattle,Plants,Vulnerable,New South Wales,-33.64860286,146.385139,No management,889_2_1335_269558_p_850
Curly-bark Wattle,Plants,Vulnerable,New South Wales,-33.64860286,146.385139,No management,889_2_1335_269559_p_850
a shrub,Plants,Endangered,New South Wales,-33.16202614,150.3893724,Unknown,995_250_1960_257144_p_9469
,Plants,Critically Endangered,New South Wales,-28.41963259,153.6112396,Actively managed,1279_202_2239_448309_p_9726
Southern Shepherd's Purse,Plants,Endangered,Victoria,-36.85791566,143.9087018,Unknown,958_2_1897_372707_p_9749
Southern Shepherd's Purse,Plants,Endangered,Victoria,-36.85791566,143.9087018,Unknown,958_2_1897_372735_p_9749
Southern Shepherd's Purse,Plants,Endangered,Victoria,-36.85791566,143.9087018,Unknown,958_2_1897_372855_p_9749
Southern Shepherd's Purse,Plants,Endangered,Victoria,-36.85791566,143.9087018,Unknown,958_2_1897_372863_p_9749
Southern Shepherd's Purse,Plants,Endangered,Victoria,-36.85791566,143.9087018,Unknown,958_2_1897_372864_p_9749
Southern Shepherd's Purse,Plants,Endangered,Victoria,-36.85791566,143.9087018,Unknown,958_2_1897_373070_p_9749
Southern Shepherd's Purse,Plants,Endangered,Victoria,-36.85791566,143.9087018,Unknown,958_2_1897_373200_p_9749
Southern Shepherd's Purse,Plants,Endangered,Victoria,-36.85791566,143.9087018,Unknown,958_2_1897_373243_p_9749
Southern Shepherd's Purse,Plants,Endangered,Victoria,-36.85791566,143.9087018,Unknown,958_2_1897_373275_p_9749
Southern Shepherd's Purse,Plants,Endangered,Victoria,-36.85791566,143.9087018,Unknown,958_2_1897_373342_p_9749
Southern Shepherd's Purse,Plants,Endangered,Victoria,-36.85791566,143.9087018,Unknown,958_2_1897_373510_p_9749
Cactus Dryandra,Plants,Critically Endangered,Western Australia,-34.23074081,119.1504387,Actively managed,900_2_1635_955272_p_9806
Cactus Dryandra,Plants,Critically Endangered,Western Australia,-34.23074081,119.1504387,Actively managed,900_2_1637_955271_p_9806
"Brown's Banksia, Feather-leaved Banksia",Plants,Critically Endangered,Western Australia,-34.15050767,116.6498318,Actively managed,900_2_1633_955273_p_9844
"Brown's Banksia, Feather-leaved Banksia",Plants,Critically Endangered,Western Australia,-34.23074081,119.1504387,Actively managed,900_2_1637_955274_p_9844
